Umsatz-ID;Buchungstag;Valutadatum;Auftraggeber;IBAN;Verwendungszweck;Betrag;Waehrung
NW-2026-08-003668;11.08.2026;12.08.2026;Pohl Holzbau OHG;DE97682020060334177154;re-2026-017550 / Skonto geprueft;764,41;EUR
NW-2026-08-003669;11.08.2026;11.08.2026;Fleischerei Rostock e.K.;DE96520461022409832564;RE 2026 017144 / Skonto geprueft;4.233,96;EUR
NW-2026-08-003670;11.08.2026;11.08.2026;Fa. Hofmann;DE25 2871 5810 7766 2652 92;Ihre Rechnung RE-2026-007345;3.482,49;EUR
NW-2026-08-003671;11.08.2026;11.08.2026;Busch Solartechnik AG;DE17 3304 0168 4674 3039 13;RE-2026-033172 vom 30.05.2026;382,76;EUR
NW-2026-08-003672;11.08.2026;11.08.2026;Fa. Textil Oldenburg;DE99732295924873914994;Abschlag;9.548,81;EUR
NW-2026-08-003673;11.08.2026;11.08.2026;Hofmann Gebäudereinigung GbR;;Rg RE-2026-011609;10.143,75;EUR
NW-2026-08-003674;11.08.2026;11.08.2026;Solartechnik Flensburg OHG;DE35515508937394347105;RE2026-018750 Danke;24.937,23;EUR
NW-2026-08-003675;11.08.2026;11.08.2026;Schmid Hafenservice;DE55 4622 7388 0408 6015 65;RE-2026-009536;3.826,99;EUR
NW-2026-08-003676;11.08.2026;12.08.2026;SCHWARZ MÖBEL;DE82119054140850106119;RE-2026-009741;335,38;EUR
NW-2026-08-003677;11.08.2026;11.08.2026;WAGNER & KRAUS;DE36 9344 9883 5779 5654 01;Ausgleich offene Posten;97,13;EUR
NW-2026-08-003678;11.08.2026;11.08.2026;Bau Oldenburg KG;DE94 9866 9744 3866 9162 32;Zahlung RE/2026/007849 Bau;1.276,48;EUR
NW-2026-08-003679;11.08.2026;11.08.2026;Haas Gebaeudereinigung AG;DE40328034264509146503;Rg RE-2026-001041;975,10;EUR
NW-2026-08-003680;11.08.2026;11.08.2026;Fa. Systemhaus Cuxhaven;DE69 2726 3521 0127 2311 31;Zahlung RE-2026-021022;10.299,81;EUR
NW-2026-08-003681;11.08.2026;11.08.2026;LEHMANN & WALTER GMBH;DE69 5607 0830 7362 0524 58;Ueberweisung;9.189,59;EUR
NW-2026-08-003682;11.08.2026;11.08.2026;Bauer & Horn;DE21 2852 3021 6206 2194 59;Rg RE 2026 036062;286,43;EUR
NW-2026-08-003683;11.08.2026;11.08.2026;Rehder & Graf;DE15704653117239876933;Rechnung August;12.828,41;EUR
NW-2026-08-003684;11.08.2026;11.08.2026;SCHMITT BAU;DE43845115692824383535;RE/2026/035645 vom 01.05.2026;5.689,27;EUR
NW-2026-08-003685;11.08.2026;11.08.2026;Fa. Winkler Möbel;DE58229751192893482984;Zahlung laut Kontoauszug;14.416,08;EUR
NW-2026-08-003686;11.08.2026;11.08.2026;Schneider & Möhring GmbH & Co. KG;DE69127941217417974280;KD-02893 RE-2026-024782;15.230,52;EUR
NW-2026-08-003687;11.08.2026;11.08.2026;Lars Schulze;DE82697054517789881441;Miete August;535,27;EUR
NW-2026-08-003688;11.08.2026;11.08.2026;Günther & Roth GmbH u. Co. KG;DE59195307971677853172;Rechnung RE 2026 027104;160,35;EUR
NW-2026-08-003689;11.08.2026;12.08.2026;Grosshandel Schwerin;DE92960313833819097127;RE-2026-005521 Danke;5.483,37;EUR
NW-2026-08-003690;11.08.2026;11.08.2026;Haas Windkraft GmbH & Co. KG;DE14 7877 9191 3941 2101 59;RE-2026-009139;770,20;EUR
NW-2026-08-003691;11.08.2026;12.08.2026;Dachdeckerei Husum KG;DE59 8643 6107 7352 7789 02;KD-01328 RE/2026/004318;333,53;EUR
NW-2026-08-003692;11.08.2026;12.08.2026;Immobilien Wilhelmshaven AG;DE60 6462 5222 1481 2152 52;KD-02700 RE 2026 022310;1.303,00;EUR
NW-2026-08-003693;11.08.2026;11.08.2026;Mueller Tiefbau AG;DE77 5680 1621 3753 4222 19;Rechnung RE 2026/019390;537,03;EUR
NW-2026-08-003694;11.08.2026;12.08.2026;WOLFF SOLARTECHNIK KG;DE37620997954494388964;Zahlung RE-2026-038028 Wolff;4.158,45;EUR
NW-2026-08-003695;11.08.2026;11.08.2026;Schmid & Fischer UG (haftungsbeschrankt);DE58161022539013110546;Rg RE-2026-01588;12.611,76;EUR
NW-2026-08-003696;11.08.2026;11.08.2026;Fa. Winkler Gartenbau;DE95 8184 2989 8223 8884 52;Rg RE-2026-013752;5.872,53;EUR
NW-2026-08-003697;11.08.2026;11.08.2026;Maschinenbau Luebeck GmbH;DE31 1755 8650 6646 1933 54;Vielen Dank;2.051,50;EUR
NW-2026-08-003698;11.08.2026;11.08.2026;Fleischerei Kiel GmbH;DE56577657998302062083;KD-02132 RE2026-015201;8.905,47;EUR
NW-2026-08-003699;11.08.2026;11.08.2026;Schwarz & Frank GbR;DE57 5647 6692 8867 9423 77;Sammelueberweisung;13.687,59;EUR
NW-2026-08-003700;11.08.2026;11.08.2026;Böhm Technik GmbH & Co. KG;DE78 3545 5846 5273 9148 08;Zahlung laut Kontoauszug;14.305,10;EUR
NW-2026-08-003701;11.08.2026;11.08.2026;Tiefbau Husum GbR;DE81 1424 8362 1859 8737 07;Zahlung RE2026-004379 Tiefbau;157,23;EUR
NW-2026-08-003702;11.08.2026;11.08.2026;Maier & Sauer e.K.;;Ausgleich Konto;1.018,86;EUR
NW-2026-08-003703;11.08.2026;12.08.2026;SCHRÖDER VERLAG KG;DE94 1490 6903 8703 7858 00;RE-2026-007718 / Skonto geprueft;10.809,86;EUR
NW-2026-08-003704;11.08.2026;11.08.2026;Günther Gebäudereinigung;;Ausgleich offene Posten;527,43;EUR
NW-2026-08-003705;11.08.2026;12.08.2026;Lehmann Holzbau GbR;DE56 8740 9411 5305 8697 47;RE-2026-016449 / Skonto geprueft;5.708,33;EUR
NW-2026-08-003706;11.08.2026;12.08.2026;Meyer & Herrmann;DE94352279658576027042;Zahlung RE 2026/036660 Meyer;974,20;EUR
NW-2026-08-003707;11.08.2026;11.08.2026;Kaiser Gebäudereinigung OHG;DE19358121989986650904;Zahlung RE-2026004418;232,24;EUR
NW-2026-08-003708;11.08.2026;11.08.2026;Metallbau Hamburg GbR;DE47 5388 2266 7413 6234 59;Ihre Rechnung RE-2026-028003;5.415,67;EUR
NW-2026-08-003709;11.08.2026;12.08.2026;Kühn Holzbau KG;;RE-2026-010088 vom 15.06.2026;6.913,30;EUR
NW-2026-08-003710;11.08.2026;12.08.2026;Fa. Friedrich Textil;DE22 4781 1678 2422 5727 24;RE 2026/023084 vom 07.09.2026;4.198,93;EUR
NW-2026-08-003711;11.08.2026;12.08.2026;Fa. Bauer Textil;DE29214741330766993652;RE2026-035872 vom 04.08.2026;120,43;EUR
NW-2026-08-003712;11.08.2026;11.08.2026;Keller GbR;;Sammelueberweisung;8.363,28;EUR
NW-2026-08-003713;11.08.2026;11.08.2026;Nordwind Handel Nord;;Zahlung;729,57;EUR
NW-2026-08-003714;11.08.2026;11.08.2026;Brüggemann & Kuhn OHG;DE20 9681 6588 5691 4809 64;Ausgleich offene Posten;2.099,10;EUR
NW-2026-08-003715;11.08.2026;11.08.2026;Kartenservice;;Zinsabschluss;-226,81;EUR
NW-2026-08-003716;11.08.2026;11.08.2026;Weber Solartechnik e.K.;DE13506286862442336246;RE-2026-005756 Danke;5.292,59;EUR
NW-2026-08-003717;11.08.2026;11.08.2026;Windkraft Stade KG;DE84868625229807425331;Zahlung RE-2026-024413;719,52;EUR
NW-2026-08-003718;11.08.2026;11.08.2026;Elektro Flensburg e.K.;DE95537776917662056094;Ihre Rechnung RE-2026-025435;13.919,87;EUR
NW-2026-08-003719;11.08.2026;11.08.2026;Winkler Sanitär;DE95227498048557482592;RE-2026021732 Danke;1.265,61;EUR
NW-2026-08-003720;11.08.2026;11.08.2026;Baumann AG;DE72 5377 7907 1578 3113 03;RE-2026-038632 Danke;778,86;EUR
NW-2026-08-003721;11.08.2026;12.08.2026;SOMMER & MOLLER;DE82558658855854059647;Rechnung RE-2026-013895;7.847,62;EUR
NW-2026-08-003722;11.08.2026;11.08.2026;Berger GmbH;DE42 3531 7786 0193 2284 37;Zahlung RE-2026-003334;2.476,09;EUR
NW-2026-08-003723;11.08.2026;11.08.2026;Kraus e.K.;DE54 4053 9043 9490 7187 86;Ausgleich RE-2026-027210;109,50;EUR
NW-2026-08-003724;11.08.2026;11.08.2026;Müller Hafenservice GmbH;DE74354399258900712883;Ihre Rechnung RE-2026-02718;101,22;EUR
NW-2026-08-003725;11.08.2026;11.08.2026;Brandt e.K.;DE26905622545473548365;RE-2026-5888 / Skonto geprueft;181,19;EUR
NW-2026-08-003726;11.08.2026;12.08.2026;Muller Systemhaus;DE45895240268554495877;Rg RE-2026-007063;940,95;EUR
NW-2026-08-003727;11.08.2026;11.08.2026;THIESSEN & KÖNIG AG;DE80 1386 0467 3787 8940 04;KD-03777 RE-2026-03606;1.622,58;EUR
NW-2026-08-003728;11.08.2026;11.08.2026;Krüger Hafenservice AG;DE65 8687 0856 0286 5425 93;Zahlung RE-2026-006303 Krüger;326,99;EUR
NW-2026-08-003729;11.08.2026;12.08.2026;Graf & Jager;DE44107282342646538087;Rg RE-2026-023959;8.619,08;EUR
NW-2026-08-003730;11.08.2026;11.08.2026;Systemhaus Kiel GmbH & Co. KG;DE33808023126281862350;Zahlung RE-2026010490 Systemhaus;219,83;EUR
NW-2026-08-003731;11.08.2026;11.08.2026;Möbel Hamburg UG (haftungsbeschränkt);DE26 5544 4023 3978 9946 11;RE-2026-003669;7.155,83;EUR
NW-2026-08-003732;11.08.2026;11.08.2026;Ole Friedrich;DE71581786161480522575;Gutschrift;3.825,17;EUR
NW-2026-08-003733;11.08.2026;11.08.2026;Schifffahrt Rostock GmbH & Co. KG;DE24 4007 0053 7763 9959 94;RE-2026-013087;21.588,79;EUR
NW-2026-08-003734;11.08.2026;11.08.2026;Kaltetechnik Schwerin UG (haftungsbeschrankt);DE68 1176 5157 8952 5084 51;Sammelueberweisung;57,55;EUR
NW-2026-08-003735;11.08.2026;11.08.2026;Dachdeckerei Lüneburg GbR;DE88 5620 5159 7358 1835 85;Ausgleich offene Posten;1.816,42;EUR
NW-2026-08-003736;11.08.2026;11.08.2026;Fa. Albrecht & Thießen;DE87380177070584372871;Zahlung RE-2026-030141 Albrecht;769,06;EUR
NW-2026-08-003737;11.08.2026;11.08.2026;Handel Lüneburg GmbH;DE58502103844357525216;RE-2026-01113 / Skonto geprueft;204,77;EUR
NW-2026-08-003738;11.08.2026;12.08.2026;Metallbau Flensburg GmbH;DE92729787481994705131;RE-2026-001391 / Skonto geprueft;250,98;EUR
NW-2026-08-003739;11.08.2026;12.08.2026;Ludwig Verlag;DE14965854265305002135;RE-2026-025806 / Skonto geprueft;611,60;EUR
NW-2026-08-003740;11.08.2026;11.08.2026;Fleischerei Bremen AG;DE39384359845888536960;Rechnung RE-2026029899;65,19;EUR
NW-2026-08-003741;11.08.2026;11.08.2026;Simon Elektro GmbH & Co. KG;DE39227117823194340661;RE-2026-022678 vom 14.05.2026;156,47;EUR
NW-2026-08-003742;11.08.2026;11.08.2026;Catering Lubeck;DE20 1167 0488 0500 4141 84;RE 2026 000063;105,98;EUR
NW-2026-08-003743;11.08.2026;11.08.2026;Schubert Werbetechnik OHG;DE42 8831 5649 0787 3996 37;Ihre Rechnung RE-2026-35125;103,40;EUR
NW-2026-08-003744;11.08.2026;11.08.2026;Weber & Pohl KG;DE59 1928 6061 4773 4017 23;Rechnungen Juli/August;2.557,32;EUR
NW-2026-08-003745;11.08.2026;11.08.2026;Bundesagentur;;Ruecklastschrift;-241,95;EUR
NW-2026-08-003746;11.08.2026;11.08.2026;Fa. Bäckerei Wilhelmshaven;DE13285377682859801174;RE-2026-00237 / Skonto geprueft;219,03;EUR
NW-2026-08-003747;11.08.2026;11.08.2026;Textil Kiel GmbH;DE91164676328911039167;Rechnungen Juli/August;4.805,71;EUR
NW-2026-08-003748;11.08.2026;11.08.2026;HAAS GEBAUDEREINIGUNG;;Zahlung laut Kontoauszug;798,71;EUR
NW-2026-08-003749;11.08.2026;11.08.2026;Fa. Hansen & Schäfer;DE92 9866 3287 0774 9999 90;Rg RE-2026-031480;52,37;EUR
NW-2026-08-003750;11.08.2026;11.08.2026;Jäger Solartechnik GmbH & Co. KG;DE21 4248 5627 8118 5833 93;Vielen Dank;497,09;EUR
NW-2026-08-003751;11.08.2026;11.08.2026;Pfeiffer & Schulze GmbH & Co. KG;DE18294996804163278115;Sammelueberweisung;1.896,01;EUR
NW-2026-08-003752;11.08.2026;11.08.2026;Fa. Braun Technik;DE12571104283227194590;Ausgleich Konto;98,69;EUR
NW-2026-08-003753;11.08.2026;11.08.2026;Fa. Sommer Catering;DE79648290320682638894;KD-02347 RE-2026-515839;7.409,42;EUR
NW-2026-08-003754;11.08.2026;12.08.2026;Lehmann Gebäudereinigung GbR;DE69108475382227149540;Zahlung RE/2026/032255 Lehmann;16.077,11;EUR
NW-2026-08-003755;11.08.2026;11.08.2026;Schuster & Peters OHG;DE20506399722234609294;RE-2026-003841 vom 24.03.2026;1.487,00;EUR
NW-2026-08-003756;11.08.2026;11.08.2026;Claußen & Walter OHG;DE45495823498080470925;RE-2026-028684 Danke;21.257,98;EUR
NW-2026-08-003757;11.08.2026;11.08.2026;Brandt;DE55963115933733827796;RE-2026-5877 Danke;684,17;EUR
NW-2026-08-003758;11.08.2026;11.08.2026;Müller KG;DE41 5133 9905 6845 3210 94;RE-2026-028779 Danke;29,82;EUR
NW-2026-08-003759;11.08.2026;12.08.2026;Fleischerei Stade GmbH;DE22257390621733724027;Ausgleich RE-2026-029592;24.720,90;EUR
NW-2026-08-003760;11.08.2026;11.08.2026;Fa. Hahn & Brandt;DE25971929499843948201;Sammelueberweisung;83,07;EUR
NW-2026-08-003761;11.08.2026;11.08.2026;Haas Schifffahrt UG (haftungsbeschränkt);DE83783986692655932897;RE-2026-039045;12.271,57;EUR
NW-2026-08-003762;11.08.2026;11.08.2026;Kaiser & Meier GmbH;DE77583374880463919856;RE-2026-038849 / Skonto geprueft;375,58;EUR
NW-2026-08-003763;11.08.2026;12.08.2026;Müller Systemhaus;DE15361486184883829958;Rg RE-2026-007058;4.317,69;EUR
NW-2026-08-003764;11.08.2026;11.08.2026;Solartechnik Flensburg Ges.m.b.H.;DE72840738536899356479;Rechnung RF-2026-008410;13.232,01;EUR
NW-2026-08-003765;11.08.2026;12.08.2026;Koch & Kühn;DE97 4117 7778 7593 9574 65;RE/2026/029638 / Skonto geprueft;10.379,85;EUR
NW-2026-08-003766;11.08.2026;11.08.2026;WAGNER SYSTEMHAUS OHG;DE75 4616 7849 7598 1805 83;RE-2026-008285 vom 09.06.2026;159,52;EUR
NW-2026-08-003767;11.08.2026;11.08.2026;Meyer GbR;DE43148770231078770419;Sammelueberweisung;11.584,51;EUR
NW-2026-08-003768;11.08.2026;11.08.2026;Fa. Solartechnik Cuxhaven;DE33 4893 5486 1248 7226 43;RE-2026-010779;1.120,39;EUR
NW-2026-08-003769;11.08.2026;11.08.2026;WINDKRAFT HUSUM AG;DE35 5003 6693 0496 3542 19;Zahlung re-2026-001151 Windkraft;1.947,33;EUR
NW-2026-08-003770;11.08.2026;11.08.2026;FA. JUNG & FUCHS;;KD-03706 RE-2026-035668;6.572,43;EUR
NW-2026-08-003771;11.08.2026;11.08.2026;Müller & Schröder e.K.;DE37852116212842139848;Zahlung RE-2026-028831;725,41;EUR
NW-2026-08-003772;11.08.2026;12.08.2026;Krüger Spedition UG (haftungsbeschränkt);DE23626470167791653749;Zahlung RE-2026-038687;60,17;EUR
NW-2026-08-003773;11.08.2026;11.08.2026;Fa. Sommer Handel;DE35683965336776304766;KD-01888 R-2026-012100;98,81;EUR
NW-2026-08-003774;11.08.2026;11.08.2026;Maren Jäger;;Provision Q3;3.107,85;EUR
NW-2026-08-003775;11.08.2026;11.08.2026;Lange Möbel e.K.;DE99493866054021375344;Zahlung RE-2026-029456 Lange;81,95;EUR
NW-2026-08-003776;11.08.2026;11.08.2026;Fa. Moebel Lueneburg;DE67 3675 9283 3825 5005 74;KD-02829 RR-2026-023869;130,94;EUR
NW-2026-08-003777;11.08.2026;11.08.2026;Fa. Winter Tiefbau;DE55242511730149454822;Ausgleich offene Posten;13.621,97;EUR
NW-2026-08-003778;11.08.2026;11.08.2026;Mohring & Walter;DE13208291011111417867;RE-2026-037267 / Skonto geprueft;1.209,74;EUR
NW-2026-08-003779;11.08.2026;12.08.2026;Wolf GmbH & Co. KG;DE80702860686720072374;Ausgleich RE-2026-013075;465,07;EUR
NW-2026-08-003780;11.08.2026;11.08.2026;Wolff GbR;DE74 8854 3003 8951 8011 24;RE-2026-6698;187,03;EUR
NW-2026-08-003781;11.08.2026;11.08.2026;Fischer Windkraft Ges.m.b.H.;DE73175497883100479090;Sammelueberweisung;1.780,77;EUR
NW-2026-08-003782;11.08.2026;11.08.2026;Fleischerei Kiel GmbH;DE65 7572 2179 2954 4524 21;Rechnung RE 2026 015218;446,75;EUR
NW-2026-08-003783;11.08.2026;11.08.2026;Möbel Stade GmbH;DE52 8746 6979 8041 8788 19;RE-2026-33756 / Skonto geprueft;11.548,70;EUR
NW-2026-08-003784;11.08.2026;11.08.2026;Logistik Schwerin e.K.;DE21410238072970252857;Ausgleich RE-2026-037672;814,57;EUR
NW-2026-08-003785;11.08.2026;11.08.2026;Maren Hartmann;DE11201673031550945649;Gutschrift;157,93;EUR
NW-2026-08-003786;11.08.2026;12.08.2026;Dachdeckerei Lueneburg GbR;DE88 5620 5159 7358 1835 85;Rechnung RE-2026-037296;633,62;EUR
NW-2026-08-003787;11.08.2026;11.08.2026;Wolff & Kraus GmbH;DE93 2705 0207 5140 8307 45;RE-2026-25879 vom 27.05.2026;228,20;EUR
NW-2026-08-003788;11.08.2026;11.08.2026;Fuchs Technik;DE60121989250076828437;re-2026-019906 / Skonto geprueft;3.214,27;EUR
NW-2026-08-003789;11.08.2026;12.08.2026;Günther & Roth GmbH u. Co. KG;DE59195307971677853172;KD-03067 RE-2026-027098;1.269,07;EUR
NW-2026-08-003790;11.08.2026;12.08.2026;Martin Textil KG;DE25422270946411362467;Ausgleich RE-2026-039382;817,45;EUR
NW-2026-08-003791;11.08.2026;11.08.2026;Vogt Logistik OHG;DE86205917666687789718;Monatsrechnung;2.462,48;EUR
NW-2026-08-003792;11.08.2026;11.08.2026;Wagner & Peters;DE13479139344202142761;KD-03566 RE-2026-03379;8.487,08;EUR
NW-2026-08-003793;11.08.2026;11.08.2026;Vogel AG;DE98684585950218245647;RE-2026-039127;2.314,65;EUR
NW-2026-08-003794;11.08.2026;12.08.2026;Thießen Bau AG;DE20 8089 3622 5289 1298 67;RE-2026-18657 vom 03.08.2026;63,51;EUR
NW-2026-08-003795;11.08.2026;11.08.2026;SCHULZ & HORN;DE95883971761539033923;KD-01403 RE-2026-005318;3.881,20;EUR
NW-2026-08-003796;11.08.2026;11.08.2026;Inga Haas;DE72147408854361187081;Zinsen;1.204,12;EUR
NW-2026-08-003797;11.08.2026;11.08.2026;Dachdeckerei Cuxhaven e.K.;;Rg. vom 29.07.2026;150,01;EUR
NW-2026-08-003798;11.08.2026;12.08.2026;Krueger Gartenbau;DE82184881499202509852;Rg RE-2026-010884;5.307,31;EUR
NW-2026-08-003799;11.08.2026;11.08.2026;Arnold OHG;DE12 3213 1492 7229 7241 08;Ihre Rechnung RE-2026-020684;22.222,51;EUR
NW-2026-08-003800;11.08.2026;11.08.2026;SCHMITT & MAIER AG;DE31218230879670430722;Rg. vom 16.05.2026;294,10;EUR
NW-2026-08-003801;11.08.2026;11.08.2026;Schulz Maschinenbau GmbH & Co. KG;DE81 7906 3224 7520 6765 98;Ueberweisung;78,99;EUR
NW-2026-08-003802;11.08.2026;11.08.2026;Fa. Hansen Metallbau;DE89 2002 5003 7762 8931 65;KD-02850 RE-2026-024131;335,98;EUR
NW-2026-08-003803;11.08.2026;12.08.2026;Brüggemann Windkraft GmbH;DE79920509588283459137;RE-2026-017871 vom 12.08.2026;495,48;EUR
NW-2026-08-003804;11.08.2026;11.08.2026;Kohler Werbetechnik UG (haftungsbeschrankt);DE68365556536098859138;Monatsrechnung;1.041,31;EUR
NW-2026-08-003805;11.08.2026;11.08.2026;Fischer GmbH u. Co. KG;DE15859636443246039396;Ihre Rechnung RE-2026-024923;17.426,65;EUR
NW-2026-08-003806;11.08.2026;11.08.2026;Dietrich GmbH & Co. KG;DE19337559440481524390;RE/2026/000881 / Skonto geprueft;7.162,24;EUR
NW-2026-08-003807;11.08.2026;12.08.2026;Bau Kiel e.K.;;RE-2026-006480;11.167,32;EUR
NW-2026-08-003808;11.08.2026;11.08.2026;Voigt Systemhaus AG;DE40402555059384190434;Monatsrechnung;475,40;EUR
NW-2026-08-003809;11.08.2026;11.08.2026;Pohl Spedition AG;DE86690572545417382870;Zahlung RE-2026-016436;21.100,17;EUR
NW-2026-08-003810;11.08.2026;11.08.2026;Tiefbau Kiel GbR;DE38 5843 3944 1227 2511 79;Ausgleich Konto;4.314,50;EUR
NW-2026-08-003811;11.08.2026;11.08.2026;Krämer OHG;DE99320711537853107559;Abschlag;4.371,75;EUR
NW-2026-08-003812;11.08.2026;11.08.2026;Ziegler & Schmitt KG;DE22 8247 7847 9112 3446 71;Ihre Rechnung RE/2026/028974;188,18;EUR
NW-2026-08-003813;11.08.2026;11.08.2026;Catering Oldenburg UG (haftungsbeschränkt);DE91635089449030111714;Vielen Dank;92,46;EUR
NW-2026-08-003814;11.08.2026;11.08.2026;KRAUS LOGISTIK AG;DE54724531055473786518;Zahlung RE-2026-022582 Kraus;186,49;EUR
NW-2026-08-003815;11.08.2026;11.08.2026;Systemhaus Kiel;DE44796882060729543115;RE-2026-01064;6.616,95;EUR
NW-2026-08-003816;11.08.2026;11.08.2026;Björn Seidel;DE76428997951418310031;Spende;20.916,03;EUR
NW-2026-08-003817;11.08.2026;11.08.2026;Hahn Bau;DE51350860608632002873;Rechnung RE2026-013567;16.307,22;EUR
NW-2026-08-003818;11.08.2026;11.08.2026;FUCHS HOLZBAU;DE91324734843961762129;Zahlung RE-2026-004288;1.014,73;EUR
NW-2026-08-003819;11.08.2026;12.08.2026;Fa. Winkler Bäckerei;DE61543878811967297077;RE-2026-012782 vom 13.08.2026;397,96;EUR
NW-2026-08-003820;11.08.2026;11.08.2026;Fischer & Schmidt;DE18 4898 0793 9811 8176 05;Zahlung RE-2026-03806 Fischer;11.620,80;EUR
NW-2026-08-003821;11.08.2026;11.08.2026;HARTMANN & BUSCH UG (HAFTUNGSBESCHRÄNKT);DE48211998265395047414;R-2026-023003;157,89;EUR
NW-2026-08-003822;11.08.2026;11.08.2026;Mayer Windkraft;DE11 3653 3875 8998 3174 22;Rechnung RF-2026-020590;183,09;EUR
NW-2026-08-003823;11.08.2026;11.08.2026;Neumann & Ziegler UG (haftungsbeschrankt);DE23402612245573717531;KD-02781 RE-2026-023517;883,80;EUR
NW-2026-08-003824;11.08.2026;12.08.2026;Braun Mobel;DE61 4520 9920 4575 9539 97;Rechnung RE-2026-26350;6.522,09;EUR
NW-2026-08-003825;11.08.2026;12.08.2026;Bauer UG (haftungsbeschrankt);DE26 6861 3187 9309 7218 64;Ausgleich RE-2026-019721;119,03;EUR
NW-2026-08-003826;11.08.2026;11.08.2026;Hafenservice Rostock Ges.m.b.H.;DE18515995257914625350;Ausgleich RE/2026/020908;148,64;EUR
NW-2026-08-003827;11.08.2026;11.08.2026;Claußen Bau e.K.;DE52232401309572100040;Ausgleich RE-2026-029979;14.023,65;EUR
NW-2026-08-003828;11.08.2026;11.08.2026;Solartechnik Neumünster e.K.;DE33555073718179479920;Sammelueberweisung;21.942,42;EUR
NW-2026-08-003829;11.08.2026;11.08.2026;Franke Gartenbau AG;DE46 3142 9769 9608 2061 58;Zahlung re-2026-005850 Franke;1.437,41;EUR
NW-2026-08-003830;11.08.2026;12.08.2026;Brandt GmbH;DE80170863518590383736;re-2026-027061 / Skonto geprueft;207,30;EUR
NW-2026-08-003831;11.08.2026;11.08.2026;Fa. Schmidt;DE55191573876112625361;RE-2026-521171;2.582,47;EUR
NW-2026-08-003832;11.08.2026;11.08.2026;Sanitar Flensburg GmbH;;Zahlung RE-2026032584 Sanitär;3.421,64;EUR
NW-2026-08-003833;11.08.2026;11.08.2026;Werner & Krüger KG;DE83 4062 5329 8566 3286 28;KD-02549 RR-2026-020404;14.497,98;EUR
NW-2026-08-003834;11.08.2026;11.08.2026;Richter Bau GmbH;DE63277083653670442870;Vielen Dank;2.118,51;EUR
NW-2026-08-003835;11.08.2026;11.08.2026;Muller GmbH & Co. KG;DE28916522096070544120;Ausgleich Konto;501,22;EUR
NW-2026-08-003836;11.08.2026;11.08.2026;Schulte & Seidel OHG;DE57937681940857783093;RE 2026 008493 / Skonto geprueft;572,96;EUR
NW-2026-08-003837;11.08.2026;11.08.2026;Meier OHG;DE29815301432528852776;RE 2026 016427 vom 09.08.2026;898,37;EUR
NW-2026-08-003838;11.08.2026;12.08.2026;Winkler Sanitaer;DE80468690126451343841;Zahlung RE-2026-021733;3.588,37;EUR
NW-2026-08-003839;11.08.2026;11.08.2026;Kältetechnik Kiel AG;DE48797403748028078320;Rechnung RE-2026-235;5.867,14;EUR
NW-2026-08-003840;11.08.2026;11.08.2026;Herrmann Fleischerei GmbH;DE54 8217 0029 0056 5223 51;KD-03947 RE-2026-038813;1.765,42;EUR
NW-2026-08-003841;11.08.2026;11.08.2026;PFEIFFER E.K.;DE61827696636292828305;Ihre Rechnung RE-2026-032074;1.589,49;EUR
NW-2026-08-003842;11.08.2026;12.08.2026;Tiefbau Flensburg e.K.;DE75888915674665388229;Ihre Rechnung RE/2026/024643;6.524,95;EUR
NW-2026-08-003843;11.08.2026;11.08.2026;Pfeiffer GmbH u. Co. KG;DE92 9499 9997 6339 5984 04;RE-2026-010735;14.670,07;EUR
NW-2026-08-003844;11.08.2026;11.08.2026;SCHREIBER & KÖNIG GMBH & CO. KG;;RE-2026-024260;11.588,82;EUR
NW-2026-08-003845;11.08.2026;11.08.2026;Arnold & Schmid e.K.;DE18508063202489977854;Rechnung RE-2026-008751;533,78;EUR
NW-2026-08-003846;11.08.2026;11.08.2026;Medizintechnik Flensburg OHG;DE40 9535 3463 1454 5055 94;KD-03724 RE-2026-037923;4.273,80;EUR
NW-2026-08-003847;11.08.2026;11.08.2026;Fa. Brüggemann Tiefbau;DE65543548713462437855;Rg RE-2026-007812;545,29;EUR
NW-2026-08-003848;11.08.2026;11.08.2026;Druck Rostock OHG;DE27920687170131845277;RE/2026/034768 Danke;9.954,26;EUR
NW-2026-08-003849;11.08.2026;11.08.2026;LANG GEBÄUDEREINIGUNG GMBH & CO. KG;DE24777169781357606458;Ihre Rechnung RE-2026-01399;61,11;EUR
NW-2026-08-003850;11.08.2026;11.08.2026;Zimmermann Kältetechnik GbR;DE74980066640549084258;Zahlung RE-2026-031212;11.054,40;EUR
NW-2026-08-003851;11.08.2026;11.08.2026;Grosshandel Flensburg KG;DE16 4567 7092 1422 4772 02;Zahlung RE 2026 032185 Großhandel;5.844,47;EUR
NW-2026-08-003852;11.08.2026;12.08.2026;HAHN;DE67528226656746755783;Zahlung RE-2026-4765 Hahn;3.810,79;EUR
NW-2026-08-003853;11.08.2026;12.08.2026;Medizintechnik Lüneburg UG (haftungsbeschränkt);;Ihre Rechnung RE-2026-012850;11.336,75;EUR
NW-2026-08-003854;11.08.2026;11.08.2026;Möhring Spedition GmbH;DE17 4927 9723 1454 2820 13;KD-01860 RE-2026-024669;137,50;EUR
NW-2026-08-003855;11.08.2026;11.08.2026;Kuehn GbR;DE72842674830923343468;Ihre Rechnung RE 2026/003583;5.377,21;EUR
